id	CUSTOMER_RATING
18328	1
18329	1
18330	3
18331	5
18332	3
18333	2
18334	5
18335	4
18336	5
18337	4
18338	4
18339	3
18340	6
18341	1
18342	6
18343	6
18344	3
18345	6
18346	2
18347	1
18348	4
18349	3
18350	6
18351	7
18352	7
18353	4
18354	6
18355	3
18356	3
18357	4
18358	5
18359	2
18360	3
18361	3
18362	2
18363	6
18364	2
18365	5
18366	7
18367	5
18368	6
18369	1
18370	5
18371	1
18372	6
18373	2
18374	4
18375	5
18376	2
18377	3
18378	1
18379	5
18380	6
18381	6
18382	6
18383	3
18384	7
18385	1
18386	7
18387	2
18388	1
18389	2
18390	1
18391	5
18392	5
18393	6
18394	4
18395	2
18396	1
18397	3
18398	2
18399	2
18400	3
18401	1
18402	1
18403	1
18404	3
18405	2
18406	3
18407	1
18408	2
18409	5
18410	4
18411	7
18412	3
18413	5
18414	5
18415	7
18416	3
18417	4
18418	7
18419	6
18420	5
18421	5
18422	3
18423	2
18424	1
18425	3
18426	2
18427	2
18428	4
18429	7
18430	2
18431	7
18432	4
18433	7
18434	3
18435	2
18436	6
18437	6
18438	5
18439	6
18440	4
18441	5
18442	4
18443	3
18444	1
18445	3
18446	1
18447	4
18448	6
18449	1
18450	3
18451	4
18452	6
18453	5
18454	3
18455	6
18456	5
18457	2
18458	6
18459	2
18460	2
18461	4
18462	4
18463	2
18464	4
18465	4
18466	3
18467	1
18468	6
18469	5
18470	4
18471	7
18472	1
18473	6
18474	1
18475	3
18476	3
18477	4
18478	7
18479	1
18480	4
18481	6
18482	1
18483	5
18484	3
18485	1
18486	7
18487	2
18488	5
18489	1
18490	4
18491	6
18492	6
18493	1
18494	3
18495	1
18496	4
18497	4
18498	3
18499	1
18500	1
18501	6
18502	6
18503	7
18504	1
18505	6
18506	3
18507	5
18508	3
18509	4
18510	2
18511	2
18512	2
18513	7
18514	5
18515	1
18516	7
18517	7
18518	1
18519	7
18520	2
18521	6
18522	7
18523	3
18524	2
18525	5
18526	5
18527	3
18528	7
18529	1
18530	3
18531	1
18532	3
18533	2
18534	1
18535	1
18536	7
18537	7
18538	4
18539	3
18540	3
18541	1
18542	2
18543	3
18544	3
18545	3
18546	2
18547	2
18548	1
18549	3
18550	4
18551	4
18552	3
18553	2
18554	1
18555	5
18556	2
18557	7
18558	1
18559	3
18560	2
18561	7
18562	1
18563	2
18564	6
18565	1
18566	5
18567	6
18568	1
18569	5
18570	7
18571	7
18572	4
18573	5
18574	6
18575	6
18576	3
18577	2
18578	5
18579	6
18580	3
18581	2
18582	6
18583	7
18584	5
18585	2
18586	7
18587	5
18588	7
18589	5
18590	7
18591	7
18592	5
18593	7
18594	1
18595	6
18596	6
18597	6
18598	6
18599	6
18600	2
18601	2
18602	6
18603	3
18604	6
18605	7
18606	2
18607	7
18608	2
18609	6
18610	7
18611	5
18612	7
18613	6
18614	7
18615	1
18616	2
18617	2
18618	7
18619	2
18620	4
18621	5
18622	7
18623	4
18624	7
18625	4
18626	4
18627	3
18628	6
18629	1
18630	2
18631	2
18632	5
18633	3
18634	3
18635	4
18636	6
18637	3
18638	5
18639	7
18640	3
18641	7
18642	3
18643	6
18644	7
18645	2
18646	2
18647	7
18648	4
18649	2
18650	5
18651	5
18652	6
18653	7
18654	5
18655	3
18656	4
18657	7
18658	6
18659	4
18660	7
18661	7
18662	5
18663	6
18664	5
18665	6
18666	3
18667	3
18668	7
18669	4
18670	3
18671	3
18672	3
18673	4
18674	5
18675	2
18676	5
18677	3
18678	6
18679	2
18680	2
18681	5
18682	5
18683	7
18684	6
18685	5
18686	1
18687	7
18688	3
18689	4
18690	2
18691	3
18692	6
18693	7
18694	4
18695	1
18696	3
18697	1
18698	3
18699	4
18700	7
18701	5
18702	6
18703	5
18704	2
18705	4
18706	1
18707	5
18708	7
18709	6
18710	7
18711	5
18712	4
18713	3
18714	1
18715	5
18716	5
18717	2
18718	7
18719	7
18720	2
18721	5
18722	4
18723	1
18724	3
18725	2
18726	3
18727	5
18728	7
18729	6
18730	3
18731	4
18732	4
18733	1
18734	3
18735	4
18736	4
18737	4
18738	7
18739	7
18740	4
18741	7
18742	1
18743	3
18744	2
18745	6
18746	3
18747	3
18748	5
18749	7
18750	5
18751	6
18752	4
18753	4
18754	4
18755	2
18756	3
18757	7
18758	2
18759	7
18760	2
18761	1
18762	1
18763	6
18764	6
18765	3
18766	1
18767	7
18768	5
18769	7
18770	3
18771	4
18772	1
18773	3
18774	3
18775	5
18776	4
18777	5
18778	1
18779	6
18780	3
18781	5
18782	3
18783	6
18784	6
18785	6
18786	3
18787	6
18788	5
18789	4
18790	1
18791	2
18792	3
18793	3
18794	1
18795	4
18796	4
18797	3
18798	5
18799	4
18800	7
18801	7
18802	3
18803	6
18804	2
18805	5
18806	6
18807	5
18808	4
18809	1
18810	3
18811	1
18812	4
18813	6
18814	3
18815	7
18816	1
18817	1
18818	3
18819	2
18820	5
18821	5
18822	4
18823	4
18824	7
18825	2
18826	7
18827	4
18828	4
18829	1
18830	3
18831	5
18832	3
18833	3
18834	3
18835	4
18836	2
18837	6
18838	5
18839	4
18840	5
18841	7
18842	7
18843	2
18844	7
18845	7
18846	7
18847	6
18848	7
18849	6
18850	2
18851	1
18852	3
18853	3
18854	1
18855	5
18856	2
18857	2
18858	6
18859	1
18860	5
18861	4
18862	3
18863	6
18864	7
18865	5
18866	4
18867	4
18868	3
18869	2
18870	4
18871	7
18872	7
18873	1
18874	5
18875	1
18876	5
18877	3
18878	2
18879	4
18880	2
18881	5
18882	5
18883	4
18884	1
18885	1
18886	5
18887	2
18888	3
18889	1
18890	6
18891	3
18892	7
18893	1
18894	3
18895	7
18896	4
18897	3
18898	6
18899	6
18900	4
18901	1
18902	3
18903	5
18904	6
18905	2
18906	2
18907	1
18908	5
18909	1
18910	1
18911	2
18912	2
18913	4
18914	3
18915	7
18916	3
18917	2
18918	2
18919	3
18920	1
18921	7
18922	4
18923	3
18924	2
18925	6
18926	7
18927	7
18928	1
18929	1
18930	3
18931	4
18932	3
18933	7
18934	4
18935	2
18936	2
18937	2
18938	3
18939	2
18940	5
18941	1
18942	3
18943	6
18944	4
18945	6
18946	5
18947	4
18948	7
18949	5
18950	3
18951	7
18952	3
18953	5
18954	3
18955	4
18956	7
18957	2
18958	1
18959	2
18960	4
18961	7
18962	4
18963	1
18964	3
18965	7
18966	3
18967	2
18968	5
18969	6
18970	5
18971	2
18972	1
18973	3
18974	5
18975	1
18976	4
18977	4
18978	4
18979	4
18980	3
18981	1
18982	6
18983	6
18984	4
18985	6
18986	5
18987	3
18988	4
18989	5
18990	2
18991	4
18992	3
18993	7
18994	1
18995	1
18996	5
18997	2
18998	7
18999	2
19000	5
19001	6
19002	7
19003	5
19004	1
19005	6
19006	5
19007	5
19008	7
19009	5
19010	6
19011	2
19012	1
19013	5
19014	2
19015	4
19016	4
19017	2
19018	2
19019	5
19020	5
19021	5
19022	7
19023	2
19024	5
19025	6
19026	4
19027	5
19028	2
19029	1
19030	7
19031	1
19032	2
19033	2
19034	5
19035	3
19036	3
19037	7
19038	5
19039	1
19040	7
19041	7
19042	3
19043	1
19044	2
19045	6
19046	6
19047	1
19048	7
19049	4
19050	5
19051	4
19052	6
19053	4
19054	5
19055	5
19056	6
19057	1
19058	4
19059	6
19060	7
19061	5
19062	6
19063	7
19064	5
19065	2
19066	2
19067	5
19068	2
19069	5
19070	7
19071	2
19072	3
19073	2
19074	6
19075	7
19076	7
19077	3
19078	2
19079	5
19080	3
19081	1
19082	5
19083	4
19084	5
19085	5
19086	7
19087	1
19088	2
19089	7
19090	5
19091	1
19092	4
19093	1
19094	7
19095	5
19096	3
19097	4
19098	1
19099	7
19100	7
19101	4
19102	6
19103	6
19104	7
19105	4
19106	4
19107	1
19108	6
19109	5
19110	5
19111	4
19112	7
19113	7
19114	7
19115	2
19116	4
19117	2
19118	1
19119	7
19120	2
19121	6
19122	3
19123	4
19124	1
19125	1
19126	6
19127	4
19128	5
19129	2
19130	1
19131	3
19132	2
19133	6
19134	6
19135	7
19136	4
19137	1
19138	5
19139	3
19140	2
19141	5
19142	1
19143	2
19144	6
19145	5
19146	1
19147	1
19148	3
19149	1
19150	7
19151	2
19152	6
19153	4
19154	3
19155	3
19156	1
19157	4
19158	1
19159	2
19160	4
19161	5
19162	1
19163	3
19164	1
19165	1
19166	2
19167	2
19168	4
19169	1
19170	7
19171	4
19172	1
19173	7
19174	3
19175	6
19176	2
19177	4
19178	4
19179	3
19180	2
19181	1
19182	7
19183	5
19184	1
19185	3
19186	4
19187	1
19188	2
19189	5
19190	1
19191	1
19192	2
19193	7
19194	2
19195	1
19196	7
19197	4
19198	4
19199	1
19200	1
19201	7
19202	3
19203	2
19204	7
19205	1
19206	4
19207	2
19208	2
19209	4
19210	2
19211	1
19212	5
19213	1
19214	5
19215	2
19216	5
19217	5
19218	1
19219	5
19220	5
19221	3
19222	5
19223	2
19224	5
19225	2
19226	4
19227	6
19228	6
19229	4
19230	2
19231	1
19232	6
19233	1
19234	1
19235	6
19236	6
19237	7
19238	2
19239	7
19240	6
19241	2
19242	6
19243	3
19244	1
19245	4
19246	6
19247	4
19248	5
19249	7
19250	7
19251	2
19252	5
19253	2
19254	2
19255	2
19256	7
19257	4
19258	4
19259	3
19260	1
19261	3
19262	2
19263	2
19264	3
19265	7
19266	2
19267	5
19268	5
19269	2
19270	5
19271	7
19272	5
19273	5
19274	5
19275	1
19276	7
19277	6
19278	5
19279	5
19280	7
19281	2
19282	2
19283	1
19284	1
19285	3
19286	4
19287	7
19288	2
19289	7
19290	3
19291	3
19292	4
19293	3
19294	5
19295	7
19296	4
19297	3
19298	4
19299	5
19300	7
19301	4
19302	6
19303	1
19304	5
19305	6
19306	2
19307	4
19308	2
19309	6
19310	7
19311	5
19312	2
19313	1
19314	1
19315	3
19316	5
19317	7
19318	7
19319	6
19320	3
19321	5
19322	7
19323	6
19324	2
19325	4
19326	7
19327	4
19328	1
19329	3
19330	7
19331	6
19332	3
19333	4
19334	3
19335	4
19336	1
19337	1
19338	2
19339	3
19340	6
19341	7
19342	6
19343	1
19344	3
19345	2
19346	3
19347	1
19348	5
19349	4
19350	6
19351	7
19352	1
19353	7
19354	4
19355	5
19356	2
19357	6
19358	2
19359	2
19360	3
19361	7
19362	5
19363	3
19364	1
19365	5
19366	5
19367	7
19368	3
19369	5
19370	5
19371	3
19372	2
19373	3
19374	3
19375	7
19376	7
19377	4
19378	5
19379	7
19380	4
19381	2
19382	1
19383	3
19384	2
19385	3
19386	1
19387	3
19388	7
19389	5
19390	6
19391	6
19392	2
19393	7
19394	2
19395	7
19396	4
19397	6
19398	3
19399	5
19400	3
19401	6
19402	7
19403	6
19404	4
19405	7
19406	1
19407	2
19408	1
19409	2
19410	4
19411	6
19412	6
19413	2
19414	1
19415	5
19416	3
19417	5
19418	1
19419	6
19420	5
19421	1
19422	3
19423	5
19424	4
19425	5
19426	2
19427	1
19428	2
19429	2
19430	3
19431	6
19432	6
19433	7
19434	4
19435	4
19436	1
19437	3
19438	1
19439	3
19440	7
19441	2
19442	4
19443	1
19444	4
19445	4
19446	1
19447	3
19448	6
19449	6
19450	1
19451	5
19452	6
19453	5
19454	4
19455	3
19456	7
19457	6
19458	1
19459	5
19460	4
19461	1
19462	1
19463	5
19464	1
19465	6
19466	2
19467	1
19468	6
19469	3
19470	5
19471	5
19472	4
19473	1
19474	7
19475	3
19476	2
19477	6
19478	1
19479	4
19480	6
19481	4
19482	5
19483	1
19484	6
19485	5
19486	5
19487	2
19488	6
19489	6
19490	7
19491	6
19492	2
19493	3
19494	7
19495	4
19496	6
19497	1
19498	7
19499	1
19500	4
19501	2
19502	2
19503	3
19504	4
19505	1
19506	3
19507	1
19508	3
19509	2
19510	3
19511	6
19512	6
19513	4
19514	3
19515	3
19516	3
19517	7
19518	6
19519	4
19520	3
19521	2
19522	3
19523	3
19524	6
19525	7
19526	3
19527	4
19528	6
19529	5
19530	7
19531	1
19532	4
19533	1
19534	1
19535	4
19536	4
19537	7
19538	5
19539	3
19540	4
19541	4
19542	3
19543	4
19544	3
19545	5
19546	7
19547	1
19548	6
19549	5
19550	1
19551	2
19552	4
19553	7
19554	7
19555	3
19556	6
19557	7
19558	4
19559	1
19560	2
19561	3
19562	4
19563	5
19564	3
19565	7
19566	4
19567	3
19568	7
19569	1
19570	6
19571	1
19572	3
19573	5
19574	2
19575	3
19576	7
19577	3
19578	2
19579	2
19580	6
19581	3
19582	3
19583	7
19584	5
19585	5
19586	5
19587	3
19588	7
19589	5
19590	1
19591	4
19592	4
19593	6
19594	7
19595	1
19596	2
19597	2
19598	4
19599	7
19600	4
19601	6
19602	5
19603	5
19604	1
19605	6
19606	6
19607	5
19608	2
19609	4
19610	2
19611	3
19612	1
19613	4
19614	3
19615	2
19616	5
19617	2
19618	1
19619	7
19620	5
19621	2
19622	1
19623	3
19624	5
19625	5
19626	3
19627	2
19628	4
19629	2
19630	7
19631	6
19632	4
19633	4
19634	6
19635	3
19636	7
19637	1
19638	4
19639	6
19640	1
19641	2
19642	1
19643	1
19644	2
19645	7
19646	1
19647	6
19648	6
19649	6
19650	3
19651	3
19652	2
19653	3
19654	6
19655	2
19656	6
19657	2
19658	5
19659	6
19660	5
19661	4
19662	1
19663	3
19664	3
19665	2
19666	3
19667	5
19668	7
19669	4
19670	7
19671	5
19672	1
19673	7
19674	3
19675	6
19676	1
19677	2
19678	6
19679	2
19680	6
19681	3
19682	2
19683	6
19684	1
19685	6
19686	4
19687	7
19688	7
19689	3
19690	5
19691	4
19692	6
19693	7
19694	1
19695	7
19696	3
19697	7
19698	1
19699	7
19700	7
19701	7
19702	7
19703	1
19704	2
19705	1
19706	2
19707	4
19708	2
19709	1
19710	1
19711	4
19712	7
19713	1
19714	4
19715	4
19716	4
19717	7
19718	2
19719	3
19720	3
19721	6
19722	5
19723	6
19724	6
19725	7
19726	1
19727	3
19728	3
19729	1
19730	2
19731	5
19732	3
19733	6
19734	3
19735	1
19736	6
19737	5
19738	5
19739	1
19740	7
19741	5
19742	3
19743	7
19744	5
19745	2
19746	7
19747	4
19748	4
19749	4
19750	7
19751	1
19752	7
19753	6
19754	6
19755	1
19756	7
19757	5
19758	5
19759	1
19760	4
19761	4
19762	5
19763	5
19764	7
19765	2
19766	1
19767	5
19768	1
19769	1
19770	5
19771	7
19772	1
19773	1
19774	3
19775	1
19776	6
19777	1
19778	3
19779	6
19780	6
19781	4
19782	6
19783	4
19784	3
19785	2
19786	7
19787	2
19788	6
19789	4
19790	5
19791	1
19792	6
19793	2
19794	2
19795	4
19796	2
19797	2
19798	4
19799	2
19800	3
19801	4
19802	1
19803	6
19804	3
19805	3
19806	2
19807	5
19808	2
19809	6
19810	1
19811	1
19812	6
19813	2
19814	7
19815	1
19816	6
19817	7
19818	2
19819	1
19820	7
19821	5
19822	7
19823	1
19824	5
19825	1
19826	5
19827	3
19828	7
19829	1
19830	5
19831	6
19832	5
19833	5
19834	1
19835	5
19836	3
19837	4
19838	7
19839	3
19840	2
19841	5
19842	1
19843	2
19844	3
19845	3
19846	3
19847	1
19848	1
19849	5
19850	1
19851	5
19852	7
19853	7
19854	1
19855	4
19856	6
19857	2
19858	3
19859	1
19860	3
19861	3
19862	7
19863	6
19864	5
19865	7
19866	4
19867	4
19868	2
19869	5
19870	3
19871	3
19872	5
19873	2
19874	1
19875	2
19876	6
19877	4
19878	5
19879	1
19880	7
19881	1
19882	1
19883	3
19884	2
19885	4
19886	1
19887	6
19888	7
19889	2
19890	4
19891	6
19892	3
19893	4
19894	6
19895	6
19896	5
19897	1
19898	7
19899	1
19900	6
19901	4
19902	4
19903	2
19904	3
19905	2
19906	1
19907	4
19908	4
19909	2
19910	4
19911	2
19912	5
19913	3
19914	3
19915	1
19916	7
19917	2
19918	2
19919	6
19920	4
19921	5
19922	5
19923	4
19924	3
19925	3
19926	5
19927	6
19928	5
19929	2
19930	2
19931	1
19932	5
19933	7
19934	1
19935	7
19936	3
19937	6
19938	2
19939	2
19940	1
19941	7
19942	6
19943	2
19944	6
19945	4
19946	6
19947	7
19948	4
19949	4
19950	5
19951	4
19952	4
19953	1
19954	5
19955	2
19956	6
19957	5
19958	7
19959	2
19960	5
19961	2
19962	6
19963	1
19964	4
19965	7
19966	3
19967	4
19968	3
19969	4
19970	1
19971	2
19972	2
19973	1
19974	2
19975	7
19976	3
19977	3
19978	4
19979	1
19980	2
19981	1
19982	7
19983	4
19984	2
19985	5
19986	4
19987	5
19988	1
19989	5
19990	7
19991	1
19992	4
19993	5
19994	6
19995	3
19996	1
19997	5
19998	3
19999	5
20000	7
20001	3
20002	7
20003	6
20004	1
20005	2
20006	3
20007	6
20008	3
20009	2
20010	4
20011	4
20012	1
20013	5
20014	5
20015	1
20016	1
20017	5
20018	7
20019	3
20020	1
20021	1
20022	1
20023	6
20024	1
20025	6
20026	3
20027	7
20028	6
20029	7
20030	3
20031	2
20032	5
20033	4
20034	3
20035	2
20036	3
20037	6
20038	4
20039	2
20040	5
20041	1
20042	4
20043	7
20044	5
20045	6
20046	6
20047	5
20048	7
20049	6
20050	7
20051	3
20052	6
20053	5
20054	1
20055	6
20056	6
20057	5
20058	3
20059	1
20060	6
20061	1
20062	3
20063	5
20064	4
20065	1
20066	4
20067	5
20068	4
20069	1
20070	4
20071	6
20072	3
20073	1
20074	5
20075	7
20076	1
20077	2
20078	2
20079	7
20080	6
20081	2
20082	4
20083	3
20084	2
20085	4
20086	2
20087	2
20088	7
20089	7
20090	4
20091	5
20092	4
20093	5
20094	3
20095	4
20096	6
20097	4
20098	4
20099	2
20100	7
20101	6
20102	7
20103	6
20104	2
20105	3
20106	6
20107	2
20108	7
20109	4
20110	3
20111	2
20112	2
20113	5
20114	2
20115	2
20116	2
20117	1
20118	7
20119	2
20120	1
20121	4
20122	5
20123	4
20124	4
20125	3
20126	4
20127	4
20128	2
20129	1
20130	6
20131	6
20132	7
20133	5
20134	6
20135	7
20136	5
20137	4
20138	2
20139	7
20140	4
20141	7
20142	5
20143	2
20144	4
20145	3
20146	2
20147	1
20148	3
20149	2
20150	2
20151	7
20152	5
20153	4
20154	6
20155	4
20156	7
20157	4
20158	4
20159	6
20160	5
20161	4
20162	3
20163	2
20164	5
20165	5
20166	5
20167	7
20168	3
20169	4
20170	7
20171	7
20172	7
20173	1
20174	2
20175	6
20176	3
20177	4
20178	7
20179	7
20180	7
20181	1
20182	3
20183	2
20184	3
20185	4
20186	6
20187	1
20188	6
20189	3
20190	2
20191	3
20192	7
20193	6
20194	2
20195	2
20196	5
20197	7
20198	2
20199	7
20200	4
20201	2
20202	1
20203	1
20204	7
20205	3
20206	5
20207	2
20208	6
20209	3
20210	3
20211	2
20212	4
20213	6
20214	1
20215	5
20216	4
20217	6
20218	4
20219	4
20220	3
20221	5
20222	4
20223	4
20224	3
20225	6
20226	3
20227	4
20228	6
20229	4
20230	5
20231	7
20232	2
20233	4
20234	2
20235	6
20236	7
20237	6
20238	1
20239	7
20240	5
20241	1
20242	3
20243	4
20244	4
20245	6
20246	5
20247	4
20248	1
20249	1
20250	1
20251	5
20252	5
20253	6
20254	4
20255	2
20256	3
20257	5
20258	4
20259	7
20260	6
20261	3
20262	6
20263	2
20264	1
20265	7
20266	2
20267	4
20268	1
20269	3
20270	4
20271	2
20272	6
20273	5
20274	2
20275	6
20276	6
20277	7
20278	4
20279	6
20280	2
20281	7
20282	7
20283	5
20284	1
20285	2
20286	7
20287	6
20288	1
20289	7
20290	7
20291	1
20292	2
20293	7
20294	1
20295	4
20296	6
20297	4
20298	2
20299	7
20300	2
20301	3
20302	2
20303	5
20304	6
20305	1
20306	2
20307	2
20308	3
20309	4
20310	4
20311	3
20312	7
20313	1
20314	7
20315	2
20316	1
20317	2
20318	7
20319	2
20320	4
20321	1
20322	3
20323	5
20324	7
20325	3
20326	5
20327	7
20328	3
20329	6
20330	4
20331	6
20332	7
20333	2
20334	3
20335	4
20336	5
20337	2
20338	3
20339	4
20340	5
20341	7
20342	3
20343	6
20344	3
20345	2
20346	7
20347	6
20348	4
20349	2
20350	2
20351	7
20352	5
20353	7
20354	4
20355	4
20356	5
20357	1
20358	2
20359	6
20360	6
20361	4
20362	1
20363	5
20364	6
20365	6
20366	1
20367	5
20368	3
20369	3
20370	3
20371	5
20372	7
20373	5
20374	3
20375	6
20376	4
20377	7
20378	2
20379	6
20380	7
20381	3
20382	3
20383	6
20384	7
20385	1
20386	4
20387	4
20388	5
20389	1
20390	5
20391	6
20392	4
20393	1
20394	6
20395	3
20396	7
20397	2
20398	1
20399	4
20400	3
20401	3
20402	7
20403	2
20404	6
20405	2
20406	1
20407	6
20408	3
20409	7
20410	5
20411	6
20412	4
20413	2
20414	3
20415	1
20416	4
20417	6
20418	6
20419	4
20420	4
20421	6
20422	5
20423	3
20424	2
20425	5
20426	6
20427	5
20428	2
20429	3
20430	6
20431	3
20432	4
20433	5
20434	3
20435	3
20436	1
20437	6
20438	3
20439	5
20440	3
20441	3
20442	5
20443	3
20444	7
20445	1
20446	6
20447	5
20448	1
20449	1
20450	6
20451	3
20452	4
20453	3
20454	2
20455	2
20456	1
20457	6
20458	1
20459	1
20460	4
20461	6
20462	5
20463	2
20464	7
20465	4
20466	4
20467	4
20468	5
20469	2
20470	1
20471	6
20472	2
20473	1
20474	3
20475	2
20476	3
20477	4
20478	6
20479	4
20480	3
20481	4
20482	2
20483	6
20484	5
20485	7
20486	1
20487	6
20488	6
20489	7
20490	5
20491	2
20492	3
20493	4
20494	4
20495	4
20496	1
20497	6
20498	7
20499	5
20500	1
20501	1
20502	1
20503	7
20504	4
20505	3
20506	4
20507	5
20508	5
20509	5
20510	5
20511	1
20512	3
20513	5
20514	7
20515	2
20516	6
20517	6
20518	1
20519	6
20520	1
20521	2
20522	7
20523	2
20524	4
20525	4
20526	5
20527	6
20528	7
20529	3
20530	2
20531	5
20532	2
20533	2
20534	2
20535	3
20536	1
20537	1
20538	5
20539	7
20540	5
20541	2
20542	1
20543	4
20544	3
20545	4
20546	5
20547	2
20548	4
20549	6
20550	1
20551	4
20552	3
20553	5
20554	5
20555	1
20556	2
20557	3
20558	1
20559	3
20560	5
20561	7
20562	2
20563	3
20564	6
20565	2
20566	7
20567	1
20568	2
20569	1
20570	4
20571	3
20572	2
20573	5
20574	6
20575	6
20576	7
20577	6
20578	3
20579	5
20580	2
20581	2
20582	6
20583	4
20584	6
20585	3
20586	2
20587	1
20588	6
20589	3
20590	7
20591	6
20592	7
20593	4
20594	1
20595	5
20596	6
20597	7
20598	5
20599	6
20600	4
20601	2
20602	6
20603	1
20604	2
20605	6
20606	1
20607	2
20608	5
20609	1
20610	4
20611	2
20612	3
20613	5
20614	7
20615	1
20616	2
20617	7
20618	1
20619	5
20620	5
20621	4
20622	7
20623	3
20624	1
20625	6
20626	2
20627	3
20628	1
20629	1
20630	2
20631	7
20632	7
20633	5
20634	4
20635	1
20636	5
20637	1
20638	3
20639	2
20640	6
20641	5
20642	7
20643	5
20644	3
20645	5
20646	5
20647	4
20648	2
20649	6
20650	4
20651	5
20652	6
20653	6
20654	6
20655	3
20656	1
20657	4
20658	3
20659	6
20660	3
20661	3
20662	6
20663	6
20664	6
20665	3
20666	4
20667	6
20668	2
20669	5
20670	7
20671	5
20672	3
20673	5
20674	3
20675	4
20676	5
20677	5
20678	4
20679	4
20680	1
20681	1
20682	1
20683	1
20684	6
20685	3
20686	6
20687	1
20688	5
20689	7
20690	6
20691	4
20692	7
20693	1
20694	3
20695	2
20696	7
20697	6
20698	1
20699	4
20700	1
20701	5
20702	5
20703	3
20704	7
20705	1
20706	7
20707	1
20708	5
20709	3
20710	4
20711	7
20712	4
20713	1
20714	6
20715	3
20716	5
20717	1
20718	7
20719	7
20720	4
20721	3
20722	6
20723	5
20724	4
20725	1
20726	3
20727	2
20728	1
20729	7
20730	2
20731	2
20732	1
20733	1
20734	3
20735	1
20736	4
20737	2
20738	7
20739	6
20740	3
20741	6
20742	1
20743	3
20744	2
20745	6
20746	3
20747	5
20748	6
20749	6
20750	7
20751	1
20752	4
20753	5
20754	7
20755	5
20756	7
20757	7
20758	4
20759	1
20760	5
20761	2
20762	2
20763	5
20764	6
20765	1
20766	5
20767	3
20768	4
20769	2
20770	7
20771	7
20772	2
20773	6
20774	3
20775	2
20776	6
20777	3
20778	1
20779	1
20780	6
20781	4
20782	7
20783	7
20784	5
20785	4
20786	6
20787	1
20788	6
20789	3
20790	1
20791	6
20792	4
20793	6
20794	1
20795	3
20796	6
20797	2
20798	7
20799	1
20800	6
20801	1
20802	1
20803	5
20804	6
20805	5
20806	3
20807	2
20808	5
20809	3
20810	4
20811	5
20812	7
20813	7
20814	4
20815	4
20816	2
20817	2
20818	6
20819	5
20820	4
20821	5
20822	3
20823	4
20824	2
20825	7
20826	3
20827	5
20828	6
20829	6
20830	2
20831	5
20832	7
20833	7
20834	1
20835	6
20836	6
20837	7
20838	7
20839	6
20840	3
20841	6
20842	4
20843	5
20844	1
20845	3
20846	1
20847	6
20848	1
20849	2
20850	4
20851	5
20852	4
20853	3
20854	6
20855	4
20856	4
20857	5
20858	5
20859	1
20860	3
20861	4
20862	1
20863	2
20864	6
20865	1
20866	7
20867	3
20868	2
20869	5
20870	2
20871	3
20872	1
20873	4
20874	7
20875	3
20876	3
20877	7
20878	4
20879	5
20880	6
20881	2
20882	4
20883	5
20884	6
20885	1
20886	2
20887	2
20888	6
20889	5
20890	3
20891	1
20892	4
20893	5
20894	4
20895	4
20896	5
20897	1
20898	3
20899	4
20900	6
20901	2
20902	2
20903	1
20904	6
20905	3
20906	7
20907	5
20908	5
20909	4
20910	3
20911	5
20912	6
20913	4
20914	4
20915	1
20916	1
20917	2
20918	4
20919	7
20920	7
20921	1
20922	1
20923	2
20924	6
20925	3
20926	4
20927	7
20928	3
20929	1
20930	2
20931	7
20932	1
20933	7
20934	1
20935	7
20936	6
20937	1
20938	6
20939	5
20940	1
20941	6
20942	3
20943	3
20944	6
20945	5
20946	4
20947	7
20948	4
20949	6
20950	7
20951	4
20952	3
20953	1
20954	2
20955	7
20956	7
20957	6
20958	5
20959	4
20960	1
20961	4
20962	5
20963	7
20964	2
20965	6
20966	2
20967	5
20968	1
20969	5
20970	7
20971	2
20972	4
20973	6
20974	3
20975	7
20976	3
20977	6
20978	6
20979	6
20980	5
20981	5
20982	6
20983	7
20984	2
20985	2
20986	4
20987	2
20988	4
20989	7
20990	3
20991	3
20992	6
20993	7
20994	6
20995	3
20996	2
20997	2
20998	4
20999	5
21000	3
21001	7
21002	4
21003	5
21004	3
21005	6
21006	3
21007	5
21008	2
21009	4
21010	1
21011	6
21012	6
21013	3
21014	3
21015	2
21016	7
21017	7
21018	6
21019	1
21020	2
21021	4
21022	4
21023	5
21024	4
21025	6
21026	4
21027	3
21028	3
21029	5
21030	3
21031	3
21032	6
21033	7
21034	1
21035	7
21036	6
21037	7
21038	6
21039	5
21040	7
21041	1
21042	7
21043	5
21044	6
21045	1
21046	1
21047	3
21048	2
21049	5
21050	4
21051	7
21052	3
21053	1
21054	3
21055	3
21056	7
21057	3
21058	1
21059	7
21060	6
21061	5
21062	7
21063	6
21064	6
21065	5
21066	1
21067	7
21068	2
21069	1
21070	1
21071	1
21072	4
21073	2
21074	1
21075	2
21076	6
21077	7
21078	6
21079	3
21080	1
21081	5
21082	6
21083	1
21084	5
21085	4
21086	6
21087	5
21088	5
21089	3
21090	7
21091	7
21092	5
21093	7
21094	6
21095	3
21096	4
21097	5
21098	7
21099	6
21100	3
21101	1
21102	2
21103	1
21104	2
21105	1
21106	7
21107	7
21108	4
21109	7
21110	6
21111	2
21112	6
21113	6
21114	3
21115	5
21116	2
21117	6
21118	7
21119	2
21120	2
21121	5
21122	2
21123	2
21124	3
